timestamp,label,nof_ues,cqi,pusch_snr,pucch_snr,dl_ok,dl_nok,dl_bler
1777572058.484026322,DMRS,1,50,0.0,4.4,1,0,0
1777572059.481371588,DMRS,1,50,0.0,4.3,0,0,0.0
1777572060.481754208,DMRS,1,50,30.8,5.1,0,0,0.0
1777572061.478557783,DMRS,1,50,0.0,5.0,0,0,0.0
1777572062.484922155,DMRS,1,50,0.0,5.0,0,0,0.0
1777572063.480496096,DMRS,1,50,30.7,4.3,0,0,0.0
1777572064.481529331,DMRS,1,50,31.1,5.0,0,0,0.0
1777572065.479501761,DMRS,1,50,0.0,5.1,0,0,0.0
1777572066.480219770,DMRS,1,50,31.1,5.2,0,0,0.0
1777572067.484179916,DMRS,1,50,29.6,4.8,0,0,0.0
1777572068.482023829,DMRS,1,50,0.0,4.3,0,0,0.0
1777572069.481911991,DMRS,1,50,0.0,4.4,0,0,0.0
1777572070.480438489,DMRS,1,50,30.5,5.3,0,0,0.0
1777572071.481650996,DMRS,1,50,0.0,4.3,0,0,0.0
1777572072.480247597,DMRS,1,50,0.0,5.3,0,0,0.0
1777572073.479828858,DMRS,1,50,0.0,5.6,0,0,0.0
1777572074.480316040,DMRS,1,50,31.0,5.4,0,0,0.0
1777572075.485323492,DMRS,1,50,29.9,5.2,0,0,0.0
1777572076.486223628,DMRS,1,50,0.0,5.4,0,0,0.0
1777572077.489098309,DMRS,1,50,0.0,4.8,0,0,0.0
1777572078.483011047,DMRS,1,50,31.2,4.9,0,0,0.0
1777572079.477615051,DMRS,1,50,0.0,4.3,0,0,0.0
1777572080.484565723,DMRS,1,50,0.0,4.7,0,0,0.0
1777572081.483846085,DMRS,1,50,31.0,4.7,0,0,0.0
1777572082.485621550,DMRS,1,50,0.0,4.7,0,0,0.0
1777572083.485609350,DMRS,1,50,0.0,5.0,0,0,0.0
1777572084.481470737,DMRS,1,50,0.0,4.5,0,0,0.0
1777572085.479786764,DMRS,1,50,0.0,4.8,0,0,0.0
1777572086.484305261,DMRS,1,50,0.0,5.0,0,0,0.0
1777572087.480380829,DMRS,1,50,0.0,4.3,0,0,0.0
1777572088.479467159,DMRS,1,50,30.3,4.6,0,0,0.0
1777572089.483870652,DMRS,1,50,0.0,4.8,0,0,0.0
1777572090.481803585,DMRS,1,50,0.0,5.2,0,0,0.0
1777572091.480175493,DMRS,1,50,0.0,4.7,0,0,0.0
1777572092.483982117,DMRS,1,50,0.0,4.2,0,0,0.0
1777572093.479364278,DMRS,1,50,0.0,4.0,0,0,0.0
1777572094.481369593,DMRS,1,50,0.0,4.9,0,0,0.0
1777572095.480639386,DMRS,1,50,0.0,4.8,0,0,0.0
1777572096.482976448,DMRS,1,50,0.0,5.2,0,0,0.0
1777572097.482140910,DMRS,1,50,0.0,4.8,0,0,0.0
1777572098.482178358,DMRS,1,50,0.0,4.6,0,0,0.0
1777572099.481557116,DMRS,1,50,0.0,4.4,0,0,0.0
1777572100.482582401,DMRS,1,50,0.0,5.0,0,0,0.0
1777572101.483448087,DMRS,1,50,0.0,4.4,0,0,0.0
1777572102.482107191,DMRS,1,50,0.0,4.1,0,0,0.0
1777572103.479806060,DMRS,1,50,0.0,5.0,0,0,0.0
1777572104.481035048,DMRS,1,50,0.0,4.9,0,0,0.0
1777572105.484447709,DMRS,1,49,0.0,4.1,1,0,0
1777572106.487221447,DMRS,1,50,0.0,4.7,2,0,0
1777572107.482413757,DMRS,1,50,28.8,5.1,0,0,0.0
1777572108.480884583,DMRS,1,50,30.2,4.9,0,0,0.0
1777572109.481203164,DMRS,1,50,0.0,4.3,0,0,0.0
1777572110.481313028,DMRS,1,50,0.0,4.5,0,0,0.0
1777572111.484190302,DMRS,1,50,0.0,4.3,0,0,0.0
1777572112.484753846,DMRS,1,50,0.0,4.5,0,0,0.0
1777572113.480597143,DMRS,1,50,31.1,5.3,0,0,0.0
1777572114.486850274,DMRS,1,50,0.0,5.4,0,0,0.0
1777572115.478538659,DMRS,1,50,0.0,4.4,0,0,0.0
1777572116.480095682,DMRS,1,50,0.0,5.3,0,0,0.0
1777572117.480407829,DMRS,1,50,31.6,4.6,0,0,0.0
1777572118.481846856,DMRS,1,50,0.0,4.3,0,0,0.0
1777572119.484671578,DMRS,1,50,0.0,5.0,0,0,0.0
1777572120.482149213,DMRS,1,50,0.0,5.2,0,0,0.0
1777572121.483358137,DMRS,1,50,30.9,5.1,0,0,0.0
1777572122.481657420,DMRS,1,50,0.0,5.4,0,0,0.0
1777572123.482633359,DMRS,1,50,0.0,4.2,0,0,0.0
1777572124.483114955,DMRS,1,50,0.0,4.3,0,0,0.0
1777572125.479360080,DMRS,1,50,0.0,4.6,0,0,0.0
1777572126.488246421,DMRS,1,50,0.0,5.2,0,0,0.0
1777572127.480346795,DMRS,1,50,0.0,5.3,0,0,0.0
1777572128.478283285,DMRS,1,50,0.0,4.9,0,0,0.0
1777572129.485183463,DMRS,1,44,0.0,2.1,0,0,0.0
1777572130.483029637,DMRS,1,50,0.0,4.8,0,0,0.0
1777572131.482761027,DMRS,1,50,29.9,3.9,0,0,0.0
1777572132.480816012,DMRS,1,50,0.0,5.0,0,0,0.0
1777572133.484662690,DMRS,1,50,30.3,4.9,0,0,0.0
1777572134.482140240,DMRS,1,50,0.0,5.0,0,0,0.0
1777572135.482032186,DMRS,1,50,0.0,5.1,0,0,0.0
1777572136.483826277,DMRS,1,50,0.0,4.6,0,0,0.0
1777572137.482556898,DMRS,1,50,0.0,4.2,0,0,0.0
1777572138.479867312,DMRS,1,50,31.7,5.1,0,0,0.0
1777572139.483202071,DMRS,1,50,0.0,4.1,0,0,0.0
1777572140.482485302,DMRS,1,50,0.0,4.6,0,0,0.0
1777572141.483295570,DMRS,1,50,0.0,5.0,0,0,0.0
1777572142.479973338,DMRS,1,50,0.0,4.8,0,0,0.0
1777572143.482662886,DMRS,1,50,0.0,4.9,0,0,0.0
1777572144.484784080,DMRS,1,50,0.0,5.2,0,0,0.0
1777572145.480165451,DMRS,1,50,0.0,5.2,0,0,0.0
1777572146.483173123,DMRS,1,50,0.0,5.6,0,0,0.0
1777572147.482017073,DMRS,1,50,0.0,5.0,0,0,0.0
1777572148.482034184,DMRS,1,50,30.4,5.9,0,0,0.0
1777572149.482212830,DMRS,1,50,0.0,4.6,0,0,0.0
1777572150.480730445,DMRS,1,50,0.0,4.7,0,0,0.0
1777572151.478582941,DMRS,1,50,0.0,4.7,0,0,0.0
timestamp,label,nof_ues,cqi,pusch_snr,pucch_snr,dl_ok,dl_nok,dl_bler
1777588743.9781115,Constant,1,50,-20.8,2.3,3,23,0.8846
1777588743.9781556,Constant,1,49,0.0,5.1,0,10,1.0000
1777588743.978178,Constant,1,50,0.0,2.4,2,17,0.8947
1777588743.9781926,Constant,1,49,0.0,4.0,1,17,0.9444
1777588743.978208,Constant,1,45,0.0,-0.0,1,36,0.9730
1777588743.9782207,Constant,1,47,0.0,0.9,0,37,1.0000
1777588743.978234,Constant,1,49,19.4,1.5,1,24,0.9600
1777588743.9782465,Constant,1,47,0.0,1.3,3,18,0.8571
1777588743.9782987,Constant,1,46,29.6,1.5,1,36,0.9730
1777588743.978312,Constant,1,48,0.0,1.0,2,32,0.9412
1777588743.9783235,Constant,1,50,28.5,3.6,1,16,0.9412
1777588743.9783368,Constant,1,49,0.0,2.9,3,18,0.8571
1777588743.9783483,Constant,1,49,0.0,1.1,4,19,0.8261
1777588743.9783597,Constant,1,46,0.0,-1.3,3,33,0.9167
1777588743.9783714,Constant,1,20,0.0,-5.8,3,26,0.8966
1777588743.9783852,Constant,1,0,0.0,-13.7,2,4,0.6667
1777588743.9783995,Constant,1,0,0.0,-12.1,5,4,0.4444
1777588743.978412,Constant,1,0,0.0,-12.3,4,0,0.0000
1777588743.9784238,Constant,1,1,0.0,-12.2,4,0,0.0000
1777588743.9784353,Constant,1,0,0.0,-13.4,1,0,0.0000
1777588771.436676,Constant,1,50,-20.8,2.3,3,23,0.8846
1777588771.4366918,Constant,1,49,0.0,5.1,0,10,1.0000
1777588771.4366965,Constant,1,50,0.0,2.4,2,17,0.8947
1777588771.4367003,Constant,1,49,0.0,4.0,1,17,0.9444
1777588771.4367042,Constant,1,45,0.0,-0.0,1,36,0.9730
1777588771.4367075,Constant,1,47,0.0,0.9,0,37,1.0000
1777588771.4367118,Constant,1,49,19.4,1.5,1,24,0.9600
1777588771.4367151,Constant,1,47,0.0,1.3,3,18,0.8571
1777588771.436718,Constant,1,46,29.6,1.5,1,36,0.9730
1777588771.4367216,Constant,1,48,0.0,1.0,2,32,0.9412
1777588771.4367383,Constant,1,50,28.5,3.6,1,16,0.9412
1777588771.4367416,Constant,1,49,0.0,2.9,3,18,0.8571
1777588771.436745,Constant,1,49,0.0,1.1,4,19,0.8261
1777588771.4367478,Constant,1,46,0.0,-1.3,3,33,0.9167
1777588771.4367511,Constant,1,20,0.0,-5.8,3,26,0.8966
1777588771.4368544,Constant,1,0,0.0,-13.7,2,4,0.6667
1777588771.436859,Constant,1,0,0.0,-12.1,5,4,0.4444
1777588771.436863,Constant,1,0,0.0,-12.3,4,0,0.0000
1777588771.4368663,Constant,1,1,0.0,-12.2,4,0,0.0000
1777588771.4368694,Constant,1,0,0.0,-13.4,1,0,0.0000
1777588798.6407578,Constant,1,50,-20.8,2.3,3,23,0.8846
1777588798.640791,Constant,1,49,0.0,5.1,0,10,1.0000
1777588798.640808,Constant,1,50,0.0,2.4,2,17,0.8947
1777588798.640822,Constant,1,49,0.0,4.0,1,17,0.9444
1777588798.6408353,Constant,1,45,0.0,-0.0,1,36,0.9730
1777588798.6408482,Constant,1,47,0.0,0.9,0,37,1.0000
1777588798.6408613,Constant,1,49,19.4,1.5,1,24,0.9600
1777588798.640873,Constant,1,47,0.0,1.3,3,18,0.8571
1777588798.6408846,Constant,1,46,29.6,1.5,1,36,0.9730
1777588798.6408975,Constant,1,48,0.0,1.0,2,32,0.9412
1777588798.6409087,Constant,1,50,28.5,3.6,1,16,0.9412
1777588798.640939,Constant,1,49,0.0,2.9,3,18,0.8571
1777588798.6409552,Constant,1,49,0.0,1.1,4,19,0.8261
1777588798.6409674,Constant,1,46,0.0,-1.3,3,33,0.9167
1777588798.6409795,Constant,1,20,0.0,-5.8,3,26,0.8966
1777588798.6409934,Constant,1,0,0.0,-13.7,2,4,0.6667
1777588798.641007,Constant,1,0,0.0,-12.1,5,4,0.4444
1777588798.6410222,Constant,1,0,0.0,-12.3,4,0,0.0000
1777588798.6410353,Constant,1,1,0.0,-12.2,4,0,0.0000
1777588798.6410465,Constant,1,0,0.0,-13.4,1,0,0.0000
1777588825.8757782,Constant,1,50,-20.8,2.3,3,23,0.8846
1777588825.875811,Constant,1,49,0.0,5.1,0,10,1.0000
1777588825.875828,Constant,1,50,0.0,2.4,2,17,0.8947
1777588825.875842,Constant,1,49,0.0,4.0,1,17,0.9444
1777588825.8758557,Constant,1,45,0.0,-0.0,1,36,0.9730
1777588825.8758678,Constant,1,47,0.0,0.9,0,37,1.0000
1777588825.8758802,Constant,1,49,19.4,1.5,1,24,0.9600
1777588825.875892,Constant,1,47,0.0,1.3,3,18,0.8571
1777588825.8759027,Constant,1,46,29.6,1.5,1,36,0.9730
1777588825.875915,Constant,1,48,0.0,1.0,2,32,0.9412
1777588825.8759263,Constant,1,50,28.5,3.6,1,16,0.9412
1777588825.8759375,Constant,1,49,0.0,2.9,3,18,0.8571
1777588825.8759484,Constant,1,49,0.0,1.1,4,19,0.8261
1777588825.8759599,Constant,1,46,0.0,-1.3,3,33,0.9167
1777588825.8759713,Constant,1,20,0.0,-5.8,3,26,0.8966
1777588825.875985,Constant,1,0,0.0,-13.7,2,4,0.6667
1777588825.8759987,Constant,1,0,0.0,-12.1,5,4,0.4444
1777588825.8760116,Constant,1,0,0.0,-12.3,4,0,0.0000
1777588825.876023,Constant,1,1,0.0,-12.2,4,0,0.0000
1777588825.8760335,Constant,1,0,0.0,-13.4,1,0,0.0000
1777588853.481756,Constant,1,50,-20.8,2.3,3,23,0.8846
1777588853.4817908,Constant,1,49,0.0,5.1,0,10,1.0000
1777588853.4818075,Constant,1,50,0.0,2.4,2,17,0.8947
1777588853.4818208,Constant,1,49,0.0,4.0,1,17,0.9444
1777588853.4818351,Constant,1,45,0.0,-0.0,1,36,0.9730
1777588853.4818475,Constant,1,47,0.0,0.9,0,37,1.0000
1777588853.4818606,Constant,1,49,19.4,1.5,1,24,0.9600
1777588853.4818726,Constant,1,47,0.0,1.3,3,18,0.8571
1777588853.4818845,Constant,1,46,29.6,1.5,1,36,0.9730
1777588853.4818969,Constant,1,48,0.0,1.0,2,32,0.9412
1777588853.4819083,Constant,1,50,28.5,3.6,1,16,0.9412
1777588853.4819195,Constant,1,49,0.0,2.9,3,18,0.8571
1777588853.4819307,Constant,1,49,0.0,1.1,4,19,0.8261
1777588853.4819422,Constant,1,46,0.0,-1.3,3,33,0.9167
1777588853.4819543,Constant,1,20,0.0,-5.8,3,26,0.8966
1777588853.481969,Constant,1,0,0.0,-13.7,2,4,0.6667
1777588853.4819827,Constant,1,0,0.0,-12.1,5,4,0.4444
1777588853.4819958,Constant,1,0,0.0,-12.3,4,0,0.0000
1777588853.4820075,Constant,1,1,0.0,-12.2,4,0,0.0000
1777588853.4820182,Constant,1,0,0.0,-13.4,1,0,0.0000
1777588899.510591945,Normal,1,50,0.0,6.5,0,0,0.0
1777588900.512021433,Normal,1,50,0.0,6.6,0,0,0.0
1777588901.506061047,Normal,1,44,0.0,4.3,0,0,0.0
1777588902.507846492,Normal,1,50,0.0,7.0,0,0,0.0
1777588903.493200955,Normal,1,50,0.0,5.5,0,0,0.0
1777588904.518170781,Normal,1,50,0.0,7.0,0,0,0.0
1777588905.499298431,Normal,1,50,30.1,6.5,0,0,0.0
1777588906.508063724,Normal,1,50,0.0,5.8,0,0,0.0
1777588907.515103005,Normal,1,50,29.2,6.3,0,0,0.0
1777588908.515011273,Normal,1,50,30.9,6.7,0,0,0.0
1777588909.514651846,Normal,1,50,0.0,6.2,0,0,0.0
1777588910.520020610,Normal,1,50,0.0,6.3,0,0,0.0
1777588911.511104712,Normal,1,50,31.0,6.5,0,0,0.0
1777588912.501441973,Normal,1,50,0.0,6.5,0,0,0.0
1777588913.513102028,Normal,1,50,0.0,6.5,0,0,0.0
1777588914.514039489,Normal,1,50,0.0,7.0,0,0,0.0
1777588915.510999384,Normal,1,50,0.0,5.8,0,0,0.0
1777588916.507505375,Normal,1,50,0.0,6.7,0,0,0.0
1777588917.512437414,Normal,1,50,0.0,7.1,0,0,0.0
1777588918.503976019,Normal,1,50,31.9,5.8,0,0,0.0
1777588919.510471047,Normal,1,50,0.0,6.4,0,0,0.0
1777588920.512080164,Normal,1,50,0.0,6.4,0,0,0.0
1777588921.510044260,Normal,1,50,0.0,6.7,0,0,0.0
1777588922.513747808,Normal,1,50,0.0,6.0,0,0,0.0
1777588923.508124749,Normal,1,50,31.2,6.4,0,0,0.0
1777588924.514050222,Normal,1,50,0.0,6.5,0,0,0.0
1777588925.519074881,Normal,1,50,0.0,6.3,0,0,0.0
1777588926.505246197,Normal,1,50,30.0,6.3,0,0,0.0
1777588927.511889381,Normal,1,50,31.2,6.9,0,0,0.0
1777588928.510917688,Normal,1,50,0.0,6.7,0,0,0.0
1777588929.508582518,Normal,1,50,0.0,6.5,0,0,0.0
1777588930.503445701,Normal,1,50,0.0,7.2,0,0,0.0
1777588931.497407319,Normal,1,50,0.0,6.8,0,0,0.0
1777588932.509782324,Normal,1,50,31.3,6.1,0,0,0.0
1777588933.506045914,Normal,1,50,31.3,6.5,0,0,0.0
1777588934.513129558,Normal,1,50,0.0,5.9,0,0,0.0
1777588935.511015162,Normal,1,50,32.7,6.5,0,0,0.0
1777588936.504031304,Normal,1,50,0.0,6.0,0,0,0.0
1777588937.519780987,Normal,1,50,0.0,6.8,0,0,0.0
1777588938.511037439,Normal,1,50,0.0,6.7,0,0,0.0
1777588939.511079094,Normal,1,50,0.0,6.6,0,0,0.0
1777588940.509996906,Normal,1,50,0.0,6.5,0,0,0.0
1777588941.509936726,Normal,1,50,0.0,7.1,0,0,0.0
1777588942.511759567,Normal,1,50,30.9,6.2,0,0,0.0
1777588943.503040482,Normal,1,50,0.0,6.3,0,0,0.0
1777588944.526303080,Normal,1,50,0.0,6.1,0,0,0.0
1777588945.515993340,Normal,1,50,30.6,6.8,0,0,0.0
1777588946.511988493,Normal,1,50,0.0,5.5,0,0,0.0
1777588947.506074516,Normal,1,50,0.0,6.5,0,0,0.0
1777588948.506640315,Normal,1,50,0.0,6.0,0,0,0.0
1777588949.520321407,Normal,1,50,0.0,5.5,0,0,0.0
1777588950.514756593,Normal,1,50,0.0,7.0,0,0,0.0
1777588951.511161797,Normal,1,50,0.0,5.9,0,0,0.0
1777588952.508603585,Normal,1,50,31.0,6.4,0,0,0.0
1777588953.543109002,Normal,1,50,30.7,6.0,0,0,0.0
1777588954.515110842,Normal,1,50,0.0,6.3,0,0,0.0
1777588955.512022006,Normal,1,50,30.5,5.9,0,0,0.0
1777588956.506593081,Normal,1,50,0.0,6.0,0,0,0.0
1777588957.508927585,Normal,1,50,0.0,6.8,0,0,0.0
1777588958.509069181,Normal,1,50,0.0,6.3,0,0,0.0
1777588959.498284063,Normal,1,50,31.8,6.3,0,0,0.0
1777588960.487511119,Normal,1,50,0.0,7.0,0,0,0.0
1777588961.496067472,Normal,1,50,0.0,6.7,0,0,0.0
1777588962.495707740,Normal,1,50,0.0,6.8,0,0,0.0
1777588963.497437750,Normal,1,50,0.0,5.8,0,0,0.0
1777588964.493015064,Normal,1,50,0.0,6.5,0,0,0.0
1777588965.495621478,Normal,1,50,0.0,5.9,0,0,0.0
1777588966.496829967,Normal,1,50,0.0,5.5,0,0,0.0
1777588967.495155825,Normal,1,50,0.0,6.7,0,0,0.0
1777588968.495677547,Normal,1,50,30.4,6.6,0,0,0.0
1777588969.494489932,Normal,1,50,0.0,6.2,0,0,0.0
1777588970.491985068,Normal,1,50,30.4,6.3,0,0,0.0
1777588971.492075718,Normal,1,50,0.0,6.7,0,0,0.0
1777588972.493481959,Normal,1,50,0.0,6.3,0,0,0.0
1777588973.492510145,Normal,1,50,0.0,6.5,0,0,0.0
1777588974.494051553,Normal,1,50,0.0,6.5,0,0,0.0
1777588975.492970416,Normal,1,50,0.0,6.5,0,0,0.0
1777588976.488046901,Normal,1,50,0.0,5.7,0,0,0.0
1777588977.489750652,Normal,1,50,0.0,7.0,0,0,0.0
1777588978.491117351,Normal,1,50,0.0,6.4,0,0,0.0
1777588979.492700939,Normal,1,50,0.0,5.7,0,0,0.0
1777588980.494628960,Normal,1,50,0.0,6.3,0,0,0.0
1777588981.492694848,Normal,1,50,0.0,6.5,0,0,0.0
1777588982.496720288,Normal,1,50,0.0,6.2,0,0,0.0
1777588983.496659067,Normal,1,50,0.0,6.2,0,0,0.0
1777588984.496663025,Normal,1,50,0.0,6.1,0,0,0.0
1777588985.499448278,Normal,1,43,0.0,1.9,2,2,.5000
1777588986.499546238,Normal,1,50,0.0,6.1,1,0,0
1777588987.498695077,Normal,1,50,0.0,6.9,0,0,0.0
1777588988.496469952,Normal,1,50,30.3,6.9,0,0,0.0
1777588989.490895611,Normal,1,50,31.1,6.9,0,0,0.0
1777588990.495420013,Normal,1,50,0.0,6.8,0,0,0.0
1777588991.496105927,Normal,1,50,0.0,6.3,0,0,0.0
1777588992.493731001,Normal,1,50,0.0,6.6,0,0,0.0
1777588993.492637719,Normal,1,50,0.0,6.9,0,0,0.0
1777588994.491474207,Normal,1,50,0.0,6.6,0,0,0.0
1777588995.491837065,Normal,1,50,0.0,7.0,0,0,0.0
1777588996.490483808,Normal,1,50,0.0,6.7,0,0,0.0
1777588997.495467798,Normal,1,50,0.0,6.0,0,0,0.0
1777588998.492608087,Normal,1,50,0.0,6.7,0,0,0.0
1777588999.492592214,Normal,1,50,31.2,5.9,0,0,0.0
1777589000.493717339,Normal,1,50,30.9,6.1,0,0,0.0
1777589001.494112542,Normal,1,50,0.0,6.0,0,0,0.0
1777589002.488323798,Normal,1,50,0.0,6.3,0,0,0.0
1777589003.493872057,Normal,1,50,0.0,6.5,0,0,0.0
1777589004.493601752,Normal,1,50,0.0,6.5,0,0,0.0
1777589005.494455084,Normal,1,43,0.0,2.9,1,4,.8000
1777589006.497084996,Normal,1,50,31.0,5.1,3,0,0
1777589007.494606817,Normal,1,50,0.0,6.1,0,0,0.0
1777589008.492947947,Normal,1,50,0.0,6.1,0,0,0.0
1777589009.495400794,Normal,1,42,0.0,2.2,4,0,0
1777589010.490112673,Normal,1,50,0.0,6.2,0,0,0.0
1777589011.493940128,Normal,1,50,0.0,7.2,0,0,0.0
1777589012.494093720,Normal,1,42,0.0,3.3,0,0,0.0
1777589013.491866230,Normal,1,42,0.0,3.3,0,0,0.0
1777589014.488467817,Normal,1,50,0.0,5.8,0,0,0.0
1777589015.492078090,Normal,1,49,0.0,6.3,0,0,0.0
1777589016.497655767,Normal,1,46,0.0,4.1,2,1,.3333
1777589017.493099428,Normal,1,50,0.0,6.9,0,0,0.0
1777589018.492288913,Normal,1,50,0.0,6.4,0,0,0.0
1777589019.486891114,Normal,1,50,31.1,6.3,0,0,0.0
1777589020.497314596,Normal,1,50,0.0,6.3,0,0,0.0
1777589021.487835312,Normal,1,50,0.0,6.4,0,0,0.0
1777589022.494417906,Normal,1,50,0.0,7.1,0,0,0.0
1777589023.494130718,Normal,1,41,0.0,1.4,2,5,.7142
1777589024.494034742,Normal,1,50,31.3,5.7,0,0,0.0
1777589025.491252153,Normal,1,50,0.0,6.5,0,0,0.0
1777589026.496422700,Normal,1,50,0.0,5.8,0,0,0.0
1777589027.493681180,Normal,1,50,0.0,6.3,0,0,0.0
1777589028.498363633,Normal,1,40,0.0,0.1,3,6,.6666
1777589029.491068438,Normal,1,50,0.0,6.3,0,0,0.0
1777589030.496931729,Normal,1,50,0.0,5.6,0,0,0.0
1777589031.497098702,Normal,1,41,0.0,2.8,0,0,0.0
1777589032.489440932,Normal,1,50,0.0,6.7,0,0,0.0
1777589033.494392057,Normal,1,50,32.5,6.8,0,0,0.0
1777589034.494402528,Normal,1,50,0.0,6.0,0,0,0.0
1777589035.495861870,Normal,1,50,0.0,6.3,0,0,0.0
1777589036.492866260,Normal,1,44,0.0,4.3,0,0,0.0
1777589037.489400375,Normal,1,50,30.6,6.1,0,0,0.0
1777589038.493584372,Normal,1,50,0.0,6.7,0,0,0.0
1777589039.490693085,Normal,1,50,0.0,6.0,0,0,0.0
1777589040.494999492,Normal,1,50,31.5,6.4,0,0,0.0
1777589041.494954098,Normal,1,50,0.0,6.0,0,0,0.0
1777589042.495394619,Normal,1,50,0.0,6.2,0,0,0.0
1777589043.494468305,Normal,1,50,0.0,6.5,0,0,0.0
1777589044.492684851,Normal,1,50,0.0,6.5,0,0,0.0
1777589045.492954640,Normal,1,50,0.0,6.7,0,0,0.0
1777589046.498210266,Normal,1,50,30.3,6.8,0,0,0.0
1777589047.497103624,Normal,1,50,31.9,6.5,0,0,0.0
1777589048.494948209,Normal,1,50,0.0,7.1,0,0,0.0
1777589049.497616570,Normal,1,50,0.0,6.4,0,0,0.0
1777589050.492283837,Normal,1,50,0.0,6.1,0,0,0.0
1777589051.491789305,Normal,1,50,0.0,6.2,0,0,0.0
1777589052.492789489,Normal,1,50,0.0,5.9,0,0,0.0
1777589053.495229696,Normal,1,50,0.0,6.3,0,0,0.0
1777589054.490206393,Normal,1,50,0.0,6.0,0,0,0.0
1777589055.494323388,Normal,1,50,0.0,6.6,0,0,0.0
1777589056.495632435,Normal,1,50,30.9,6.9,0,0,0.0
1777589057.491918697,Normal,1,41,0.0,2.3,0,0,0.0
1777589058.496532329,Normal,1,50,0.0,5.9,0,0,0.0
1777589059.493392619,Normal,1,50,31.4,5.8,0,0,0.0
1777589060.490925295,Normal,1,50,0.0,6.8,0,0,0.0
1777589061.496522763,Normal,1,41,0.0,1.7,0,5,1.0000
1777589062.497844385,Normal,1,50,0.0,4.2,2,0,0
1777589063.493535812,Normal,1,50,0.0,6.9,0,0,0.0
1777589064.491059729,Normal,1,50,0.0,6.5,0,0,0.0
1777589065.494487291,Normal,1,50,0.0,5.6,0,0,0.0
1777589066.495650442,Normal,1,50,29.5,6.6,0,0,0.0
1777589067.492550735,Normal,1,50,0.0,6.5,0,0,0.0
1777589068.492954643,Normal,1,45,0.0,4.6,0,0,0.0
1777589069.489742984,Normal,1,50,31.0,6.6,0,0,0.0
1777589070.490513629,Normal,1,50,0.0,6.9,0,0,0.0
1777589071.496739319,Normal,1,50,0.0,6.5,0,0,0.0
1777589072.494550410,Normal,1,50,0.0,6.2,0,0,0.0
1777589073.492935318,Normal,1,50,0.0,6.9,0,0,0.0
1777589074.489558525,Normal,1,43,30.8,3.6,0,0,0.0
1777589075.495047972,Normal,1,46,0.0,4.6,0,0,0.0
1777589076.496349460,Normal,1,45,31.5,4.1,0,0,0.0
1777589077.494012086,Normal,1,45,0.0,4.7,0,0,0.0
1777589078.493701118,Normal,1,50,0.0,5.7,0,0,0.0
1777589079.492257008,Normal,1,50,0.0,6.2,0,0,0.0
1777589080.490601270,Normal,1,50,0.0,6.3,0,0,0.0
1777589081.487686517,Normal,1,50,0.0,6.4,0,0,0.0
1777589082.491791054,Normal,1,50,0.0,6.0,0,0,0.0
1777589083.491962627,Normal,1,50,30.2,6.0,0,0,0.0
1777589084.491013856,Normal,1,50,0.0,6.0,0,0,0.0
1777589085.487107878,Normal,1,50,0.0,6.4,0,0,0.0
1777589086.492185722,Normal,1,50,0.0,6.5,0,0,0.0
1777589087.489866879,Normal,1,50,0.0,6.6,0,0,0.0
1777589088.495185931,Normal,1,50,0.0,5.9,0,0,0.0
1777589089.493301500,Normal,1,50,30.1,6.2,0,0,0.0
1777589090.490997819,Normal,1,50,31.6,6.3,0,0,0.0
1777589091.496292135,Normal,1,50,0.0,6.4,0,0,0.0
1777589092.497809187,Normal,1,50,0.0,6.2,0,0,0.0
1777589093.496609231,Normal,1,50,0.0,6.2,0,0,0.0
1777589094.489182232,Normal,1,45,0.0,4.0,0,0,0.0
1777589095.491168994,Normal,1,50,0.0,7.0,0,0,0.0
1777589096.495351152,Normal,1,43,31.0,4.2,0,0,0.0
1777589097.492048828,Normal,1,50,0.0,6.4,0,0,0.0
1777589098.490992654,Normal,1,50,0.0,6.3,0,0,0.0
1777589099.494254505,Normal,1,50,0.0,6.2,0,0,0.0
1777589100.492115554,Normal,1,44,0.0,3.6,0,0,0.0
1777589101.490958239,Normal,1,50,31.8,6.7,0,0,0.0
1777589102.494894938,Normal,1,50,0.0,6.4,0,0,0.0
1777589103.489185933,Normal,1,50,0.0,6.4,0,0,0.0
1777589104.488905615,Normal,1,50,30.4,6.4,0,0,0.0
1777589105.493553015,Normal,1,50,30.6,6.5,0,0,0.0
1777589106.491371055,Normal,1,50,31.9,6.5,0,0,0.0
1777589107.493657175,Normal,1,50,0.0,6.3,0,0,0.0
1777589108.494278082,Normal,1,50,0.0,5.9,0,0,0.0
1777589109.492934312,Normal,1,50,0.0,5.5,0,0,0.0
1777589110.493425335,Normal,1,50,25.8,6.3,0,0,0.0
1777589111.488351525,Normal,1,50,31.5,6.4,0,0,0.0
1777589112.490118460,Normal,1,50,0.0,6.2,0,0,0.0
1777589113.491912890,Normal,1,50,0.0,5.7,0,0,0.0
1777589114.489585451,Normal,1,50,0.0,6.5,0,0,0.0
1777589115.492625769,Normal,1,50,0.0,5.3,0,0,0.0
1777589116.486426817,Normal,1,50,0.0,6.1,0,0,0.0
1777589117.495397297,Normal,1,50,31.8,6.7,0,0,0.0
1777589118.491309734,Normal,1,50,0.0,5.7,0,0,0.0
1777589119.492597405,Normal,1,50,0.0,6.2,0,0,0.0
